0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.105
0.000;0.104
0.000;0.100
0.000;0.000
0.000;0.105
0.000;0.000
0.100;0.000
0.000;0.000
0.100;0.100
0.005;0.109
0.090;0.000
0.000;0.100
0.004;0.098
0.000;0.000
0.077;0.000
0.000;0.000
0.004;0.000
0.000;0.004
0.181;0.000
0.000;0.181
0.005;0.000
0.000;0.100
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.110
0.195;0.000
0.000;0.000
0.100;0.000
0.110;0.000
0.000;0.100
0.000;0.271
0.000;0.186
0.000;0.000
0.000;0.100
0.190;0.005
0.105;0.000
0.000;0.000
0.004;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.005;0.000
0.000;0.100
0.000;0.000
0.190;0.000
0.000;0.000
0.000;0.000
0.000;0.100
0.100;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.105
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.105
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.090;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.000
0.000;0.105
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.090
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.105;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.000
